time_sec,opening_PV006,mflow_pump_out,T_pump_in,T_heater_out,mflow_GHX_bypass,qghx_kW
2790,0,0.667127879,406.6937841,471.375695,0.445303287,92.49669712
2791,0,0.664981641,406.7022571,471.2407348,0.445776735,92.29080498
2792,0,0.663744294,406.7101645,471.1098323,0.446272166,92.07559076
2793,0,0.660683416,406.7108333,470.985461,0.446850092,91.82576603
2794,0,0.663725386,406.7160222,470.8552033,0.447421077,91.5784829
2795,0,0.66497889,406.7361413,470.7372102,0.447968927,91.34273073
2796,0,0.670216306,406.7518804,470.5974697,0.448482486,91.12217473
2797,0,0.673222723,406.7490394,470.4731865,0.448985161,90.90678977
2798,0,0.673719238,406.7592427,470.3393031,0.449448901,90.71001182
2799,0,0.676016498,406.7692329,470.2191537,0.449905146,90.51709782
2800,0,0.677589648,406.774544,470.113839,0.450386671,90.31498737
2801,0,0.678487488,406.7788245,470.0654225,0.450945599,90.08371139
2802,0,0.682277206,406.7960094,469.8379336,0.451578134,89.82282191
2803,0,0.682672391,406.795271,469.6961448,0.452533097,89.43172107
2804,0,0.68215402,406.8032539,469.575676,0.453498311,89.03543267
2805,0,0.679989981,406.8186937,469.4496951,0.45439682,88.66384143
2806,0,0.680803136,406.8267438,469.3187429,0.455105351,88.36176594
2807,0,0.681160591,406.832765,469.228669,0.455711669,88.09910484
2808,0,0.680829438,406.8353496,469.1850493,0.456301779,87.84157229
2809,0,0.679134468,406.848258,468.9419846,0.456755017,87.63857915
2810,0,0.678453926,406.8500385,468.8195965,0.457182321,87.44456472
2811,0,0.674647625,406.8694719,468.7021212,0.457582652,87.25901394
2812,0,0.6742432,406.87189,468.5666591,0.457986914,87.07146949
2813,0,0.673111205,406.8749063,468.4416184,0.458389094,86.88472525
2814,0,0.666200714,406.8729544,468.3012758,0.458806434,86.69482776
2815,0,0.665524363,406.8756449,468.1819264,0.459287372,86.48593876
2816,0,0.661069038,406.9083833,468.0707782,0.459904199,86.2243528
2817,0,0.661223281,406.9021393,467.9392704,0.46055351,85.95083784
2818,0,0.661341971,406.8910786,467.8018005,0.461292592,85.64248025
2819,0,0.661895227,406.9185917,467.6871828,0.461880185,85.39442272
2820,0,0.659431178,406.9000826,467.5408011,0.462434136,85.16197594
2821,0,0.65711205,406.9226232,467.4356089,0.462879482,84.97159662
2822,0,0.656070597,406.9295587,467.3143511,0.463396892,84.75585059
2823,0,0.656396973,406.9550838,467.1915804,0.463916622,84.54025031
2824,0,0.659254206,406.9465631,467.0626061,0.464467695,84.31326733
2825,0,0.65541141,406.9492258,466.9451451,0.464955176,84.11233985
2826,0,0.655484615,406.9596698,466.8294324,0.465426353,83.91780952
2827,0,0.656367462,406.9684305,466.7076211,0.46582305,83.7530199
2828,0,0.656356027,406.9722327,466.5946082,0.466218198,83.58794236
2829,0,0.656621013,406.9803817,466.468928,0.466637268,83.41130571
2830,0,0.662145445,406.9978896,466.3569552,0.467049971,83.23841047
2831,0,0.663823329,407.0125339,466.2303857,0.467491105,83.05499333
2832,0,0.665016093,407.0062522,466.1055423,0.467965553,82.85552703
2833,0,0.665850064,407.0240202,465.9982807,0.468433958,82.65884347
2834,0,0.665894782,407.0198657,465.8602672,0.468852103,82.48325779
2835,0,0.666916182,407.0302341,465.7521449,0.469248371,82.3166987
2836,0,0.66961752,407.029204,465.631662,0.469648973,82.14851113
2837,0,0.669541957,407.0297283,465.6239581,0.470222566,81.91397186
2838,0,0.667196082,407.0459567,465.3790701,0.470783284,81.68392784
2839,0,0.668221506,407.0374715,465.267885,0.471324928,81.46098195
2840,0,0.668717231,407.0546663,465.1448556,0.471862715,81.2396937
2841,0,0.667044603,407.060358,465.031659,0.472397726,81.02015273
2842,0,0.667021135,407.0604992,465.0297644,0.472814642,80.8475864
2843,0,0.664104619,407.0780572,464.7944643,0.473239886,80.67276974
2844,0,0.662245706,407.0905946,464.6871142,0.473816387,80.43771247
2845,0,0.66213335,407.0977042,464.5722236,0.474455978,80.17514546
2846,0,0.662134584,407.09399,464.4408148,0.475114831,79.90418742
2847,0,0.668430326,407.1100738,464.3250829,0.475619474,79.69272161
2848,0,0.670592376,407.1085814,464.1959984,0.476084134,79.49768835
2849,0,0.669929855,407.0948342,464.0921018,0.476546391,79.30370056
2850,0,0.669648243,407.1156285,463.9744665,0.476963337,79.13006392
2851,0,0.66963127,407.1345458,463.8588753,0.47732867,78.97664692
2852,0,0.670712747,407.1333148,463.7391284,0.477690715,78.82462428
2853,0,0.669884351,407.1392574,463.6356445,0.478038521,78.67744203
2854,0,0.669847519,407.13631,463.511669,0.478383979,78.53131409
2855,0,0.668645393,407.1485631,463.3992208,0.478692053,78.39778659
2856,0,0.666680372,407.1490746,463.2809701,0.478990833,78.26719576
2857,0,0.666560462,407.1634636,463.1874074,0.479288581,78.1378547
2858,0,0.6618888,407.157877,463.0599875,0.479621602,77.99150179
2859,0,0.661396507,407.1637871,462.9447534,0.479980701,77.83305778
2860,0,0.661372252,407.1879336,462.8369203,0.48035085,77.66976346
2861,0,0.664165709,407.1764608,462.71663,0.480759974,77.49163296
2862,0,0.663693525,407.1846174,462.6124003,0.481169745,77.31339889
2863,0,0.663628719,407.185568,462.500545,0.481534607,77.15250567
2864,0,0.659732978,407.1943075,462.3871797,0.481850456,77.01015843
2865,0,0.65848915,407.1858886,462.2671388,0.482159472,76.87059244
2866,0,0.656724314,407.2133195,462.1619318,0.482425725,76.75076786
2867,0,0.654026104,407.2029671,462.0565916,0.482696932,76.62801017
2868,0,0.653720292,407.2165565,461.9427692,0.482964785,76.50760621
2869,0,0.656393082,407.2085227,461.8268818,0.483368348,76.32796539
2870,0,0.657899368,407.2225311,461.7149138,0.483787944,76.14138777
2871,0,0.658057194,407.224618,461.6104381,0.48414871,75.9824313
2872,0,0.657847674,407.22565,461.4995708,0.484454433,75.84637913
2873,0,0.659013878,407.2350844,461.30155,0.484751456,75.71384513
2874,0,0.66118578,407.2391487,461.1604259,0.48504628,75.5833681
2875,0,0.66259378,407.2360696,461.142324,0.48535825,75.44410653
2876,0,0.662778768,407.2285188,461.0540496,0.48566227,75.30679175
2877,0,0.662888574,407.2532399,460.9480397,0.485929949,75.18482299
2878,0,0.662389846,407.2606636,460.830991,0.486170259,75.07248925
2879,0,0.660322301,407.2557566,460.7208273,0.486432686,74.95020604
2880,0,0.659939174,407.2636694,460.6199114,0.486698289,74.8265521
2881,0,0.65892588,407.2628303,460.5108271,0.486939899,74.71418461
2882,0,0.659771897,407.2737485,460.4025978,0.487166585,74.60971686
2883,0,0.659995209,407.276176,460.383687,0.487387019,74.50777655
2884,0,0.665113307,407.2829064,460.209897,0.487607738,74.40754332
2885,0,0.666271045,407.2771163,460.0895272,0.487828714,74.30762676
2886,0,0.666465754,407.2802946,459.9752695,0.488058696,74.20319185
2887,0,0.664986361,407.2782946,459.8701791,0.488289548,74.09882215
2888,0,0.664610346,407.277514,459.849908,0.488707432,73.92177442
2889,0,0.664208489,407.2939225,459.6880965,0.48926798,73.6897741
2890,0,0.664535183,407.297124,459.5551186,0.489848777,73.45032472
2891,0,0.664650876,407.296835,459.4436298,0.490505087,73.18308231
2892,0,0.66701862,407.3043144,459.3413379,0.491063101,72.95290519
2893,0,0.667446722,407.3050177,459.238706,0.491604357,72.72852007
2894,0,0.667375086,407.3072706,459.1238822,0.492040487,72.54509787
2895,0,0.666502015,407.3060328,459.0209589,0.492352808,72.40809879
2896,0,0.666236308,407.3028033,458.9114274,0.492617778,72.29020133
2897,0,0.668484457,407.3157039,458.8147591,0.49285232,72.18341223
2898,0,0.66839212,407.3131184,458.7060672,0.493139806,72.05225903
2899,0,0.668116199,407.324683,458.6041203,0.493427727,71.92111876
2900,0,0.670053882,407.330284,458.4962888,0.493707835,71.79349683
2901,0,0.669536448,407.3115478,458.379293,0.493927203,71.69160613
2902,0,0.669106959,407.3207273,458.2825141,0.4941244,71.59956085
2903,0,0.668484363,407.3190647,458.1768363,0.494294597,71.52062717
2904,0,0.667327885,407.3205146,458.0833314,0.494465976,71.44253005
2905,0,0.666973491,407.3266876,457.9917273,0.494639112,71.36366304
2906,0,0.666644338,407.3259102,457.8875693,0.494813294,71.28351883
2907,0,0.666953089,407.3321654,457.7855911,0.495001313,71.19638979
2908,0,0.667131046,407.336597,457.6871452,0.495192615,71.10747453
2909,0,0.667067663,407.3306349,457.5741888,0.495370515,71.02492645
2910,0,0.666290112,407.3338229,457.4741621,0.495539144,70.94608092
2911,0,0.665963971,407.336422,457.446225,0.495687764,70.87496548
2912,0,0.663496686,407.3359892,457.3013356,0.495817467,70.81018335
2913,0,0.662785793,407.331171,457.1555841,0.495940055,70.74766849
2914,0,0.662970904,407.3368111,457.0605289,0.496065767,70.68186562
2915,0,0.667992608,407.3399418,456.9653275,0.496246951,70.59070747
2916,0,0.671584991,407.338936,456.8612336,0.496451978,70.48897944
2917,0,0.672159913,407.338571,456.7661083,0.496691464,70.37410935
2918,0,0.672601464,407.3384039,456.6730473,0.496950666,70.25277964
2919,0,0.676676862,407.34906,456.5779531,0.497208587,70.13253296
2920,0,0.678694983,407.354693,456.545032,0.497409946,70.03365827
2921,0,0.679736102,407.3531561,456.417259,0.497611311,69.93286314
2922,0,0.680126842,407.3535932,456.2798787,0.497831678,69.82302654
2923,0,0.680026442,407.3571661,456.1782054,0.498039662,69.71795219
2924,0,0.681573418,407.358345,456.0890692,0.498249978,69.6110627
2925,0,0.682272494,407.3564882,455.9941615,0.4984402,69.51124069
2926,0,0.682151135,407.3643299,455.8924201,0.498573317,69.43348243
2927,0,0.679672929,407.3616117,455.790222,0.498673846,69.36862789
2928,0,0.67628192,407.3552256,455.6937929,0.498784261,69.30097708
2929,0,0.675112768,407.3498527,455.5991859,0.498910856,69.22777907
2930,0,0.673920417,407.3465436,455.493596,0.49915656,69.10976892
2931,0,0.673958017,407.3520569,455.3973248,0.499534047,68.94143415
2932,0,0.672711208,407.3532519,455.2997397,0.499926238,68.76827031
2933,0,0.671499004,407.3584141,455.2055679,0.500256849,68.61840089
2934,0,0.667516721,407.3666342,455.1147775,0.500509045,68.49818532
2935,0,0.664724086,407.363909,455.0132552,0.500755499,68.37773668
2936,0,0.66387121,407.3640684,454.9190576,0.501076351,68.22837349
2937,0,0.662191603,407.3622225,454.8239342,0.50144138,68.06360451
2938,0,0.661406735,407.358776,454.7294151,0.501783504,67.90938764
2939,0,0.659837952,407.3577609,454.6320397,0.502160929,67.74178814
2940,0,0.658182076,407.3550863,454.5356678,0.502577222,67.55860702
2941,0,0.657831692,407.3536,454.495755,0.502920171,67.40443616
2942,0,0.653937868,407.3551446,454.3874163,0.503118092,67.30765387
2943,0,0.65068129,407.3564564,454.251028,0.503242302,67.24000929
2944,0,0.65061111,407.3611929,454.1644055,0.503330569,67.18760479
2945,0,0.651392791,407.3628511,454.0716577,0.503407965,67.1395014
2946,0,0.652803315,407.3529242,453.9780951,0.503498925,67.08521426
2947,0,0.653444488,407.3544465,453.8844387,0.503581979,67.03319767
2948,0,0.653618647,407.3589128,453.788203,0.503654552,66.98377268
2949,0,0.655338293,407.3568451,453.7026002,0.503704214,66.94255688
2950,0,0.656785243,407.352523,453.6109841,0.503729865,66.91186523
2951,0,0.657145226,407.3473578,453.5133615,0.503747034,66.88524827
2952,0,0.657487755,407.3499524,453.4266729,0.503750872,66.86507863
2953,0,0.657162934,407.3477481,453.3392289,0.503757859,66.84279519
2954,0,0.65737261,407.3435868,453.2443576,0.503792193,66.80698607
2955,0,0.657913692,407.344186,453.1494836,0.503831826,66.76932333
2956,0,0.65710014,407.3442689,453.060373,0.503860583,66.73620722
2957,0,0.655980115,407.3470693,452.9697159,0.503898646,66.69884529
2958,0,0.655700376,407.34573,452.8760452,0.503954827,66.65392692
2959,0,0.655950069,407.3480377,452.785426,0.504062418,66.58899236
2960,0,0.656228344,407.3501348,452.6952018,0.504222086,66.50450143
2961,0,0.655811351,407.3452529,452.61027,0.504468597,66.38651209
2962,0,0.655034559,407.3508044,452.528777,0.504746014,66.25800177
2963,0,0.654694419,407.3496098,452.4345965,0.504943666,66.16240983
2964,0,0.651686528,407.3436969,452.338375,0.505052427,66.10264652
2965,0,0.648162724,407.3405615,452.2496067,0.505053224,66.08661003
2966,0,0.648349137,407.3415856,452.1650904,0.505047421,66.07347947
2967,0,0.648792625,407.3502566,452.0748719,0.505056556,66.05541389
2968,0,0.648989929,407.3484534,451.9851173,0.505068645,66.03668248
2969,0,0.649212537,407.351981,451.9041324,0.505061553,66.02396089
2970,0,0.650576585,407.3568927,451.8093463,0.505044423,66.01157291
2971,0,0.651115385,407.3553779,451.721977,0.505001559,66.00557972
2972,0,0.652745999,407.3550791,451.6377775,0.504940402,66.00686417
2973,0,0.655055934,407.3564,451.587738,0.504847875,66.02099435
2974,0,0.657420551,407.3552818,451.5142383,0.504741544,66.0411089
2975,0,0.660705381,407.354576,451.376299,0.504649849,66.05491873
2976,0,0.660412952,407.3549397,451.2938277,0.504583212,66.05854393
2977,0,0.659288971,407.3469061,451.1978483,0.504544351,66.05088975
2978,0,0.657087544,407.3447469,451.1092999,0.504550027,66.02477494
2979,0,0.656374894,407.3574676,451.0328405,0.504558665,65.99974879
2980,0,0.654972275,407.3605913,450.9534953,0.50454217,65.98622975
2981,0,0.652656728,407.3639156,450.8685371,0.504481087,65.99017356
2982,0,0.652333088,407.360911,450.7754967,0.504397361,66.00300966
2983,0,0.651851087,407.3547385,450.6793736,0.504278322,66.03151788
2984,0,0.651980983,407.3517403,450.5868791,0.504147462,66.06391849
2985,0,0.651552316,407.359429,450.510445,0.504015387,66.09508171
2986,0,0.650778764,407.3576636,450.4330051,0.503921327,66.10882798
2987,0,0.650503097,407.3574558,450.3477383,0.50388005,66.09927169
2988,0,0.649976735,407.3548892,450.2584305,0.503832583,66.09148842
2989,0,0.64996885,407.3536396,450.178223,0.503775593,66.08752364
2990,0,0.651082512,407.3519784,450.0950037,0.5037009,66.08961501
2991,0,0.653326624,407.3535873,450.0147732,0.503593733,66.10516169
2992,0,0.653957311,407.353605,449.9282064,0.503477413,66.12590776
2993,0,0.654881756,407.3690426,449.8514562,0.503373043,66.14289097
2994,0,0.654035998,407.367325,449.7687075,0.503326563,66.13923798
2995,0,0.65455459,407.3684001,449.6903955,0.50340274,66.08828001
2996,0,0.656069457,407.3603457,449.6004982,0.50346639,66.04163375
2997,0,0.656864718,407.3619202,449.5144035,0.503552753,65.98604548
2998,0,0.655314886,407.363912,449.4417523,0.503657526,65.9256383
2999,0,0.651612934,407.3597054,449.3600529,0.50380915,65.84606736
3000,0,0.651726248,407.3633527,449.2727884,0.504036352,65.73452884
3001,0,0.651962761,407.3707297,449.1885551,0.504124319,65.67774684
3002,0,0.651833668,407.3856785,449.1121797,0.504134431,65.65297652
3003,0,0.651653146,407.3881818,449.0304374,0.504022768,65.67552276
3004,0,0.651179232,407.3760009,448.9576751,0.503895906,65.70345121
3005,0,0.650984731,407.3846083,448.8876039,0.503754288,65.73625353
3006,0,0.649928579,407.3792058,448.7967857,0.503564894,65.78678443
3007,0,0.648422602,407.374915,448.7037796,0.503331103,65.85497582
3008,0,0.648175526,407.3775821,448.623161,0.503082491,65.92854119
3009,0,0.64687404,407.3830258,448.5606824,0.502840994,65.99845826
3010,0,0.645154019,407.3750329,448.4722067,0.502645191,66.04965363
3011,0,0.644085219,407.3751108,448.3932132,0.502480539,66.08688564
3012,0,0.640612568,407.3787853,448.3117036,0.502307775,66.12798822
3013,0,0.641257461,407.386096,448.2378158,0.502140874,66.1670253
3014,0,0.644693429,407.3722338,448.1515062,0.501987387,66.19874652
3015,0,0.648944687,407.3807962,448.0854982,0.50183084,66.23234417
3016,0,0.650148426,407.3800089,448.0025697,0.501670395,66.26744073
3017,0,0.65490229,407.3765572,447.9158217,0.501528539,66.29579196
3018,0,0.656512546,407.3754414,447.8355606,0.501468882,66.29420778
3019,0,0.658417972,407.386599,447.7702341,0.501414102,66.29160342
3020,0,0.659094367,407.3846943,447.6924064,0.501369586,66.28854489
3021,0,0.661394817,407.3861308,447.6191148,0.501216405,66.32708655
3022,0,0.659390846,407.3880216,447.5361532,0.501024697,66.38159872
3023,0,0.660156674,407.4041507,447.4672968,0.500762269,66.46469342
3024,0,0.661027127,407.3964234,447.3819298,0.500531638,66.53466623
3025,0,0.661633181,407.385946,447.3005321,0.500340836,66.5879216
3026,0,0.664515619,407.4001544,447.2402493,0.500126995,66.64929372
3027,0,0.664314306,407.3989334,447.1585137,0.499896023,66.71742294
3028,0,0.663804444,407.393987,447.0759638,0.499629597,66.7991568
3029,0,0.664631869,407.3742553,447.0055431,0.499330839,66.89454754
3030,0,0.664225205,407.3779529,446.9238139,0.499069922,66.97327188
3031,0,0.66175794,407.3851889,446.8570249,0.498805378,67.05308303
3032,0,0.660950559,407.3944498,446.7768713,0.498526146,67.13912049
3033,0,0.661470578,407.391346,446.6954862,0.498211457,67.23976556
3034,0,0.662747566,407.3976516,446.6289706,0.497923144,67.3285614
3035,0,0.662429494,407.3844245,446.5409506,0.497651949,67.4104348
3036,0,0.660170995,407.3857253,446.4681222,0.497516636,67.43561566
3037,0,0.660261126,407.381284,446.4004267,0.497397369,67.45489542
3038,0,0.661108225,407.3777121,446.3176515,0.497409553,67.42636992
3039,0,0.662528397,407.37535,446.258754,0.497349369,67.42956655
3040,0,0.662523986,407.3774905,446.2427841,0.497271578,67.43980362
3041,0,0.66262755,407.3954185,446.0969029,0.497078439,67.49671967
3042,0,0.663930324,407.3892728,446.0301961,0.496849943,67.56759889
3043,0,0.663779749,407.3942248,445.9620946,0.496568625,67.66122636
3044,0,0.662243064,407.379353,445.878589,0.496236228,67.7764375
3045,0,0.661912651,407.3738874,445.8007494,0.495891396,67.89529779
3046,0,0.662130634,407.3816093,445.7353776,0.495516202,68.02708526
3047,0,0.664873251,407.3847911,445.6572225,0.495134506,68.16305081
3048,0,0.665202447,407.3871193,445.5879775,0.494746889,68.30058496
3049,0,0.66524507,407.3808206,445.5089562,0.494379945,68.42798881
3050,0,0.665790985,407.3830015,445.4447953,0.494008749,68.55453813
3051,0,0.664907856,407.3948387,445.3834895,0.493740526,68.63476218
3052,0,0.664881218,407.3787821,445.3071865,0.493473554,68.71301513
3053,0,0.663935103,407.3849916,445.2340245,0.493205024,68.79227317
3054,0,0.658308491,407.3772466,445.1584971,0.492985747,68.84888121
3055,0,0.658159521,407.3797846,445.0964057,0.492757384,68.90741135
3056,0,0.653999852,407.3778034,445.0241174,0.492435135,69.00337397
3057,0,0.653795995,407.3804002,444.9439725,0.492109502,69.10137092
3058,0,0.645982092,407.3733821,444.8735342,0.491781581,69.20049649
3059,0,0.647825819,407.3930224,444.821994,0.49142576,69.31320171
3060,0,0.652653025,407.3738591,444.7343531,0.491069054,69.42839521
3061,0,0.653992215,407.3789128,444.6801144,0.490713332,69.54689844
3062,0,0.652366953,407.3577657,444.5899594,0.490379022,69.65700574
3063,0,0.650751553,407.3707103,444.5378816,0.490042443,69.7683356
3064,0,0.652572962,407.366691,444.4585579,0.489724125,69.87351983
3065,0,0.652584563,407.3687044,444.4008666,0.489411023,69.97626353
3066,0,0.655843956,407.3586597,444.3207185,0.489123886,70.0722409
3067,0,0.656492841,407.3487242,444.2480717,0.488896959,70.14427942
3068,0,0.659144592,407.3644452,444.1914273,0.488698293,70.20544915
3069,0,0.662409743,407.3611282,444.1239373,0.488417223,70.29812316
3070,0,0.66250546,407.3654186,444.0693859,0.488088279,70.40942588
3071,0,0.662044437,407.3488117,443.9821321,0.487702495,70.54313425
3072,0,0.663522556,407.3548051,443.9265478,0.487255315,70.70145911
3073,0,0.663590509,407.355108,443.8501687,0.486801157,70.86252044
3074,0,0.662395165,407.3401036,443.7811326,0.486333709,71.02978501
3075,0,0.66475282,407.3281736,443.7077527,0.485895972,71.1832675
3076,0,0.665226041,407.3404766,443.6492011,0.485492143,71.3224895
3077,0,0.665253609,407.3291114,443.5744687,0.485092084,71.45938435
3078,0,0.661859099,407.3237172,443.5081252,0.484722292,71.58443034
3079,0,0.661624123,407.3329006,443.4456422,0.484320242,71.72214918
3080,0,0.661631714,407.3223307,443.373168,0.483999577,71.82846477
3081,0,0.65973205,407.329895,443.3146443,0.483677389,71.93662458
3082,0,0.660195094,407.3097107,443.241046,0.483277045,72.07513284
3083,0,0.660255951,407.3109659,443.1734103,0.482890871,72.20797294
3084,0,0.662310214,407.3061015,443.1126412,0.482517509,72.3349549
3085,0,0.662536253,407.3012968,443.0468098,0.4824096,72.35226336
3086,0,0.664080486,407.3124858,442.9812261,0.482380442,72.33936665
3087,0,0.664626059,407.3094741,442.91127,0.482376224,72.3173349
3088,0,0.664671431,407.308917,442.903338,0.482289439,72.3273558
3089,0,0.665561862,407.2999641,442.7887711,0.482188067,72.34311451
3090,0,0.662765124,407.286379,442.7073569,0.482002714,72.39207646
3091,0,0.662341462,407.2923782,442.6399241,0.481774616,72.45891929
3092,0,0.662024421,407.2836795,442.5739367,0.481539832,72.52852517
3093,0,0.661974243,407.2838477,442.5228077,0.481371312,72.57470944
3094,0,0.66327277,407.2689874,442.456146,0.481230827,72.61286551
3095,0,0.665050263,407.267994,442.3738843,0.481089197,72.65188801
3096,0,0.665316946,407.2789955,442.318363,0.480932643,72.69575053
3097,0,0.664126972,407.2886227,442.2636941,0.480736174,72.75497918
3098,0,0.662401248,407.2732642,442.1931304,0.480523766,72.8206024
3099,0,0.659946523,407.2693018,442.1264287,0.480326384,72.88044185
3100,0,0.660223594,407.25756,442.0604573,0.480424454,72.82226603
3101,0,0.660364202,407.2679938,442.0061234,0.480730941,72.67839482
3102,0,0.662356588,407.2458416,441.9295526,0.48122053,72.45921077
3103,0,0.662331942,407.2480629,441.8681132,0.48169321,72.24586363
3104,0,0.664222494,407.2535429,441.8113441,0.482156094,72.03628083
3105,0,0.663880501,407.249282,441.7390574,0.482558771,71.85011976
3106,0,0.663687899,407.2429239,441.6839277,0.482953981,71.66762496
3107,0,0.665582727,407.2450703,441.6248008,0.48331819,71.4988168
3108,0,0.66349388,407.2344638,441.5558347,0.483637346,71.34817298
3109,0,0.662812871,407.2422572,441.5090395,0.484057669,71.15816345
3110,0,0.662533534,407.2289119,441.442939,0.484552582,70.93651893
3111,0,0.661121495,407.2279788,441.3733619,0.485082489,70.69883316
3112,0,0.660746219,407.2188786,441.3107671,0.485575505,70.4753477
3113,0,0.662241096,407.2140854,441.259541,0.485966722,70.2924941
3114,0,0.661787502,407.21195,441.1905549,0.48625683,70.15080535
3115,0,0.661509806,407.211462,441.1249708,0.486502626,70.02900276
3116,0,0.661014818,407.2047236,441.0727054,0.486622657,69.95995102
3117,0,0.662309098,407.1946873,441.0037966,0.486705031,69.90650593
3118,0,0.662788469,407.1986297,440.9423255,0.486883075,69.81300727
3119,0,0.66539384,407.1976459,440.8809058,0.487148048,69.68421619
3120,0,0.66497688,407.1969496,440.8318385,0.48747249,69.53261343
3121,0,0.664500518,407.2051568,440.7750092,0.487831771,69.36623365
3122,0,0.666106822,407.1904061,440.7034673,0.488200362,69.19567629
3123,0,0.666707528,407.183796,440.682897,0.488589268,69.01783364
3124,0,0.66632282,407.1749497,440.6037156,0.488996756,68.83378516
3125,0,0.665944171,407.1636429,440.5186573,0.489414854,68.64644879
3126,0,0.665848562,407.1691675,440.4590818,0.489904046,68.43240959
3127,0,0.665033702,407.1738928,440.4068084,0.490484717,68.18344077
3128,0,0.663705796,407.1704267,440.3400409,0.4910955,67.92439397
3129,0,0.664335016,407.1686052,440.2902636,0.491863043,67.60310941
3130,0,0.664801525,407.1540255,440.2250291,0.492689316,67.2577267
3131,0,0.662388145,407.1472562,440.1328738,0.493514128,66.91373743
3132,0,0.662218672,407.147125,440.101661,0.494208942,66.62120489
3133,0,0.661492355,407.1417094,440.049519,0.494779121,66.37749521
3134,0,0.65938213,407.1399303,439.9910874,0.495282782,66.16017484
3135,0,0.65842237,407.138314,439.9296692,0.495757064,65.95485946
3136,0,0.658321709,407.137321,439.8705759,0.496228545,65.7510615
3137,0,0.659754493,407.1264635,439.8069473,0.496837293,65.49625515
3138,0,0.660491072,407.1277189,439.7577223,0.497494878,65.22476237
3139,0,0.660349071,407.131336,439.744037,0.498130938,64.9620536
3140,0,0.661675287,407.1242661,439.6673855,0.49877514,64.69586125
3141,0,0.662447796,407.1133902,439.5919408,0.499425646,64.42718897
3142,0,0.663168516,407.1117943,439.529285,0.500013469,64.18166447
3143,0,0.663578639,407.1135911,439.4766348,0.50058061,63.94374501
3144,0,0.665487665,407.1127749,439.4233273,0.501259779,63.6626603
3145,0,0.665595384,407.1121999,439.3621436,0.502101782,63.3183673
3146,0,0.664977554,407.105454,439.3118547,0.503006066,62.95038623
3147,0,0.666527945,407.0968531,439.2601835,0.503811126,62.62056297
3148,0,0.666286995,407.0947749,439.1994171,0.504476011,62.34414082
3149,0,0.665052523,407.089961,439.1357333,0.505093949,62.08661194
3150,0,0.663593884,407.082635,439.0796942,0.505645184,61.85505369
3151,0,0.662816264,407.0868775,439.031196,0.506215404,61.61711599
3152,0,0.663894636,407.0802813,438.9705928,0.506897524,61.33748718
3153,0,0.663071643,407.0688142,438.9050313,0.507630031,61.03975898
3154,0,0.662257258,407.0614707,438.8480147,0.508294202,60.77165706
3155,0,0.662814134,407.0614952,438.7995912,0.508879039,60.53725365
3156,0,0.663068552,407.0609556,438.7437962,0.509446463,60.31147208
3157,0,0.663555956,407.0499137,438.6824654,0.510129592,60.04146164
3158,0,0.664026789,407.0530383,438.6297164,0.510914725,59.73429316
3159,0,0.664105045,407.060622,438.608857,0.511716626,59.42317208
3160,0,0.664365909,407.0545077,438.5456141,0.512431699,59.14777944
3161,0,0.664499748,407.0449047,438.4684266,0.513049194,58.91245538
3162,0,0.663703772,407.0324942,438.4105309,0.513645989,58.6861848
3163,0,0.663088844,407.0307126,438.3531497,0.514220639,58.46851457
3164,0,0.663161897,407.0331469,438.3017946,0.514773209,58.25844501
3165,0,0.663227085,407.0313386,438.2450637,0.515325334,58.04832592
3166,0,0.664061488,407.0243207,438.1882345,0.515874317,57.83828281
3167,0,0.664057232,407.0131688,438.1361976,0.516420922,57.62745375
3168,0,0.663363484,407.0177077,438.0937507,0.516972802,57.41460276
3169,0,0.661037341,407.0172841,438.041445,0.517556504,57.18982118
3170,0,0.657731617,407.0072362,437.9783145,0.518171434,56.95422042
3171,0,0.656667081,407.0035848,437.9240599,0.518824384,56.70570202
3172,0,0.655776358,407.0023662,437.8732278,0.519490748,56.45235061
3173,0,0.654332013,406.9953316,437.8172734,0.520139692,56.20581842
3174,0,0.65376793,406.9915162,437.764054,0.520763745,55.96878913
3175,0,0.654701601,406.9915763,437.7165318,0.521361222,55.74206985
3176,0,0.655805583,406.9938017,437.6691715,0.521958379,55.51638043
3177,0,0.656298153,406.9921442,437.6175067,0.522549843,55.29229824
3178,0,0.657451879,406.9831572,437.5590895,0.523139756,55.06792548
3179,0,0.658287243,406.983992,437.5074502,0.523735956,54.84261564
3180,0,0.660847741,406.978203,437.4572222,0.524337092,54.61684667
3181,0,0.664042938,406.9760064,437.4038918,0.524941269,54.38993229
3182,0,0.663406919,406.9758633,437.3568243,0.525523811,54.17101263
3183,0,0.660326824,406.9659804,437.3090748,0.526066199,53.96679937
3184,0,0.65787911,406.9616976,437.2554377,0.526595183,53.76732841
3185,0,0.656656198,406.9561445,437.1943107,0.527136102,53.56131503
3186,0,0.654256319,406.9468956,437.1366772,0.527692405,53.34710299
3187,0,0.652786962,406.9462663,437.092603,0.528204767,53.15117958
3188,0,0.652193622,406.9510015,437.0407194,0.52862308,52.99247028
3189,0,0.652066973,406.945551,436.9834585,0.529037138,52.83414357
3190,0,0.650916428,406.9383123,436.9335158,0.529495319,52.65954362
3191,0,0.649304377,406.9372529,436.8868656,0.53005228,52.44692094
